Id,Country,University Name,logo local Location,Logo live URL,bg image local,bg image live URL,University node URL,University Url,Status,Research Output,Total Students,Academic Faculty Staff
"0","null","Manav Rachna International Uni ...""null","","null","null","/node/309665","null","null","null","null","null"
"0","null","Galgotias University""null","","null","null","/node/295565","null","null","null","null","null"
"0","null","MAHARISHI MARKANDESHWAR UNIVERSITY""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/maharishi-markandeshwar-university_592560e79988f300e2322133_medium.jpg","null","null","/node/309778","null","null","null","null","null"
"0","null","Vellore Institute of Technolog ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/vit-university-private-for-non-profit_592560cf2aeae70239af4e26_medium.jpg","null","null","/node/297297","null","null","null","null","null"
"0","null","Hindustan University, Chennai""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/hindustan-university-chennai-madras_592560e69988f300e2321cd9_medium_8.jpg","null","null","/node/309753","null","null","null","null","null"
"0","null","SRM University""null","","null","null","/node/294318","null","null","null","null","null"
"0","null","University of Petroleum and En ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-petroleum-and-energy-studies-upes_24614_medium_0.jpg","null","null","/node/328355","null","null","null","null","null"
"0","null","O.P.Jindal Global University""null","","null","null","/node/294371","null","null","null","null","null"
"0","null","JSS Academy of Higher Educatio ...""null","","null","null","/node/295502","null","null","null","null","null"
"0","null","Indian Institute of Science""null","","null","null","/node/294244","null","null","null","null","null"
"0","null","Jawaharlal Nehru University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/jawaharlal-nehru-university_302_medium.jpg","null","null","/node/294191","null","null","null","null","null"
"0","null","Indian Institute of Technology ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-technology-delhi-iitd_282_medium.jpg","null","null","/node/294242","null","null","null","null","null"
"0","null","Indian Institute of Technology ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-technology-bombay-iitb_281_medium.jpg","null","null","/node/294243","null","null","null","null","null"
"0","null","Indian Institute of Science""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-science-iisc-bangalore_22878_medium_1.jpg","null","null","/node/295536","null","null","null","null","null"
"0","null","Indian Institute of Technology ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-technology-madras-iitm_286_medium_0.jpg","null","null","/node/294238","null","null","null","null","null"
"0","null","Indian Institute of Technology ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-technology-kanpur-iitk_284_medium_0.jpg","null","null","/node/294240","null","null","null","null","null"
"0","null","Indian Institute of Technology ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-technology-kharagpur-iit-kgp_285_medium.jpg","null","null","/node/294239","null","null","null","null","null"
"0","null","Indian Institute of Technology ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-technology-roorkee-iitr_287_medium.jpg","null","null","/node/294237","null","null","null","null","null"
"0","null","University of Delhi""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-delhi_156_medium.jpg","null","null","/node/294501","null","null","null","null","null"
"0","null","Indian Institute of Technology ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-technology-guwahati-iitg_283_medium.jpg","null","null","/node/294241","null","null","null","null","null"
"0","null","University of Calcutta""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-calcutta_592560cf2aeae70239af4ad4_medium.jpg","null","null","/node/294575","null","null","null","null","null"
"0","null","Panjab University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/panjab-university_592560cf2aeae70239af4e1c_medium.jpg","null","null","/node/297305","null","null","null","null","null"
"0","null","University of Mumbai""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-mumbai_592560cf2aeae70239af4c26_medium.jpg","null","null","/node/294841","null","null","null","null","null"
"0","null","Banaras Hindu University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/banaras-hindu-university_592560cf2aeae70239af4e08_medium.jpg","null","null","/node/296990","null","null","null","null","null"
"0","null","Savitribai Phule Pune University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-pune_592560cf2aeae70239af4c80_medium_0.jpg","null","null","/node/297488","null","null","null","null","null"
"0","null","National Institute of Pharmace ...""null","","null","null","/node/295555","null","null","null","null","null"
"0","null","The School of Planning and Arc ...""null","","null","null","/node/294052","null","null","null","null","null"
"0","null","Deen Dayal Upadhyay Gorakhpur ...""null","","null","null","/node/295762","null","null","null","null","null"
"0","null","Indian Institute of Informatio ...""null","","null","null","/node/309603","null","null","null","null","null"
"0","null","Indian Institute of Management ...""null","","null","null","/node/294019","null","null","null","null","null"
"0","null","Sanjay Gandhi Post Graduate In ...""null","","null","null","/node/293154","null","null","null","null","null"
"0","null","Marwadi University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/marwadi-university_32273_medium.jpg","null","null","/node/350879","null","null","null","null","null"
"0","null","Sam Higginbottom Institute of ...""null","","null","null","/node/295546","null","null","null","null","null"
"0","null","University of Kerala""null","","null","null","/node/297299","null","null","null","null","null"
"0","null","Guru Gobind Singh Indraprastha ...""null","","null","null","/node/297321","null","null","null","null","null"
"0","null","University of Rajasthan, Jaipur""null","","null","null","/node/295729","null","null","null","null","null"
"0","null","K L University""null","","null","null","/node/294347","null","null","null","null","null"
"0","null","Annamalai University""null","","null","null","/node/296810","null","null","null","null","null"
"0","null","University of Calicut""null","","null","null","/node/297300","null","null","null","null","null"
"0","null","Shanmugha Arts Science Technol ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/shanmugha-arts-science-technology-research-academy-sastra_592560cf2aeae70239af4e1f_medium.jpg","null","null","/node/297302","null","null","null","null","null"
"0","null","International Institute of Inf ...""null","","null","null","/node/295459","null","null","null","null","null"
"0","null","North Eastern Hill University""null","","null","null","/node/297307","null","null","null","null","null"
"0","null","Guru Nanak Dev University, Amristar""null","","null","null","/node/295748","null","null","null","null","null"
"0","null","SVKM's Narsee Monjee Institute ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/svkms-narsee-monjee-institute-of-management-studiesdeemed-to-be-university_21212_medium_0.jpg","null","null","/node/296004","null","null","null","null","null"
"0","null","Whistling Woods International""null","","null","null","/node/293833","null","null","null","null","null"
"0","null","Indian Institute of Management ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-management-ahmedabad_592560ea9988f300e232281e_medium_0.jpg","null","null","/node/373801","null","null","null","null","null"
"0","null","National Institute of Technolo ...""null","","null","null","/node/297309","null","null","null","null","null"
"0","null","Institute of Technology (BHU) ...""null","","null","null","/node/295508","null","null","null","null","null"
"0","null","National Institute of Technolo ...""null","","null","null","/node/297310","null","null","null","null","null"
"0","null","Bengal Engineering & Science U ...""null","","null","null","/node/295721","null","null","null","null","null"
"0","null","Indian Institute of Management ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-management-iim-bangalore_1903_medium.jpg","null","null","/node/294824","null","null","null","null","null"
"0","null","Mahatma Gandhi Kashi Vidyapeet ...""null","","null","null","/node/295626","null","null","null","null","null"
"0","null","Christ University""null","","null","null","/node/295606","null","null","null","null","null"
"0","null","Birla Institute of Technology, ...""null","","null","null","/node/297323","null","null","null","null","null"
"0","null","NIIT University""null","","null","null","/node/293843","null","null","null","null","null"
"0","null","Tamil Nadu Agricultural University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/tamil-nadu-agricultural-university_592560e19988f300e2320f5e_medium.jpg","null","null","/node/295722","null","null","null","null","null"
"0","null","Jaipur National University""null","","null","null","/node/295515","null","null","null","null","null"
"0","null","Indian School of Business""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-school-of-business_592560de9988f300e23206ba_medium.jpg","null","null","/node/295633","null","null","null","null","null"
"0","null","International Institute of Inf ...""null","","null","null","/node/294251","null","null","null","null","null"
"0","null","Indian Institute of Technology ...""null","","null","null","/node/295447","null","null","null","null","null"
"0","null","National Dairy Research Instit ...""null","","null","null","/node/295597","null","null","null","null","null"
"0","null","Sree Chitra Tirunal Institute ...""null","","null","null","/node/295625","null","null","null","null","null"
"0","null","Indian Institute of Management ...""null","","null","null","/node/294829","null","null","null","null","null"
"0","null","Alliance School of Business, A ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/alliance-school-of-business-alliance-university_25711_medium.jpg","null","null","/node/295435","null","null","null","null","null"
"0","null","Amity Directorate of Distance ...""null","","null","null","/node/295390","null","null","null","null","null"
"0","null","Himachal Pradesh University, Shimla""null","","null","null","/node/295747","null","null","null","null","null"
"0","null","Indian Veterinary Research Ins ...""null","","null","null","/node/293156","null","null","null","null","null"
"0","null","Saurashtra University, Rajkot""null","","null","null","/node/295726","null","null","null","null","null"
"0","null","Ranchi University""null","","null","null","/node/295728","null","null","null","null","null"
"0","null","Rajalakshmi School of Business""null","","null","null","/node/295427","null","null","null","null","null"
"0","null","Presidency University, Kolkata""null","","null","null","/node/293155","null","null","null","null","null"
"0","null","Bharati Vidyapeeth, Pune""null","","null","null","/node/295756","null","null","null","null","null"
"0","null","Symbiosis International (Deeme ...""null","","null","null","/node/297301","null","null","null","null","null"
"0","null","BSE Institute""null","","null","null","/node/309735","null","null","null","null","null"
"0","null","Maharaja Krishnakumasinhji Bha ...""null","","null","null","/node/295485","null","null","null","null","null"
"0","null","Indian Statistical Institute, ...""null","","null","null","/node/293157","null","null","null","null","null"
"0","null","MISB Bocconi""null","","null","null","/node/293147","null","null","null","null","null"
"0","null","Sant Longowal Institute of Eng ...""null","","null","null","/node/295448","null","null","null","null","null"
"0","null","G.B. Pant University of Agricu ...""null","","null","null","/node/295752","null","null","null","null","null"
"0","null","Institute of Chemical Technolo ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/institute-of-chemical-technology-udct-mumbai_592560e19988f300e2320f10_medium.jpg","null","null","/node/295745","null","null","null","null","null"
"0","null","Manipal Academy of Higher Education""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/manipal-academy-of-higher-education_592560cf2aeae70239af4e15_medium.jpg","null","null","/node/297312","null","null","null","null","null"
"0","null","University of Lucknow""null","","null","null","/node/295715","null","null","null","null","null"
"0","null","Jiwaji University, Gwalior""null","","null","null","/node/295741","null","null","null","null","null"
"0","null","Gujarat University""null","","null","null","/node/295750","null","null","null","null","null"
"0","null","National Institute of Mental H ...""null","","null","null","/node/297311","null","null","null","null","null"
"0","null","Bharathidasan University""null","","null","null","/node/297326","null","null","null","null","null"
"0","null","Birla Institute of Technology ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/birla-institute-of-technology-and-science-pilani_592560cf2aeae70239af4e0e_medium.jpg","null","null","/node/297324","null","null","null","null","null"
"0","null","Delhi Technological University""null","","null","null","/node/295527","null","null","null","null","null"
"0","null","Tata Institute of Fundamental ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/tata-institute-of-fundamental-research_592560e19988f300e2320f61_medium.jpg","null","null","/node/295396","null","null","null","null","null"
"0","null","Visveswaraiah Technological Un ...""null","","null","null","/node/297296","null","null","null","null","null"
"0","null","Indian Institute of Management ...""null","","null","null","/node/294827","null","null","null","null","null"
"0","null","University of Mysore""null","","null","null","/node/295714","null","null","null","null","null"
"0","null","Sardar Patel University, Valla ...""null","","null","null","/node/295727","null","null","null","null","null"
"0","null","University of Madras""null","","null","null","/node/297298","null","null","null","null","null"
"0","null","North Maharashtra University, ...""null","","null","null","/node/295712","null","null","null","null","null"
"0","null","Sri Krishnadevaraya University""null","","null","null","/node/295723","null","null","null","null","null"
"0","null","University of Hyderabad""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-hyderabad_592560cf2aeae70239af4d86_medium.jpg","null","null","/node/297058","null","null","null","null","null"
"0","null","Aligarh Muslim University (AMU ...""null","","null","null","/node/295760","null","null","null","null","null"
"0","null","M.S. Ramaiah Institute of Tech ...""null","","null","null","/node/295465","null","null","null","null","null"
"0","null","Film and Television Institute ...""null","","null","null","/node/307975","null","null","null","null","null"
"0","null","Bharath Institute of Higher Ed ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/bharath-institute-of-higher-education-and-research_592560e89988f300e23221fb_medium_0.jpg","null","null","/node/309736","null","null","null","null","null"
"0","null","Babu Banarasi Das University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/babu-banarasi-das-university_5a54b978ca24f32bec6e717b_medium.jpg","null","null","/node/377367","null","null","null","null","null"
"0","null","Dr. Babasaheb Ambedkar Marathw ...""null","","null","null","/node/295522","null","null","null","null","null"
"0","null","Jawaharlal Nehru Centre for Ad ...""null","","null","null","/node/297315","null","null","null","null","null"
"0","null","ACHARYA NAGARJUNA UNIVERSITY""null","","null","null","/node/319850","null","null","null","null","null"
"0","null","University of Kalyani""null","","null","null","/node/295717","null","null","null","null","null"
"0","null","Cochin University of Science & ...""null","","null","null","/node/297322","null","null","null","null","null"
"0","null","National Law School of India U ...""null","","null","null","/node/297308","null","null","null","null","null"
"0","null","Sinhgad Group of Institutes""null","","null","null","/node/296047","null","null","null","null","null"
"0","null","Indian Institute of Management ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-management-iim-ahmedabad_1901_medium.jpg","null","null","/node/294822","null","null","null","null","null"
"0","null","University of Kashmir, Srinagar""null","","null","null","/node/295716","null","null","null","null","null"
"0","null","Chaudhary Charan Singh Haryana ...""null","","null","null","/node/295490","null","null","null","null","null"
"0","null","University of Agricultural Sci ...""null","","null","null","/node/295720","null","null","null","null","null"
"0","null","Visva-Bharati University""null","","null","null","/node/295713","null","null","null","null","null"
"0","null","King George Medical University ...""null","","null","null","/node/295578","null","null","null","null","null"
"0","null","Banasthali Vidyapith""null","","null","null","/node/295757","null","null","null","null","null"
"0","null","Indian Statistical Institute""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-statistical-institute_908_medium.jpg","null","null","/node/297318","null","null","null","null","null"
"0","null","Madurai Kamaraj University""null","","null","null","/node/297313","null","null","null","null","null"
"0","null","Indian Institute of Management ...""null","","null","null","/node/294825","null","null","null","null","null"
"0","null","SNDT Women's University, Mumbai""null","","null","null","/node/295724","null","null","null","null","null"
"0","null","Indira Gandhi Institute of Dev ...""null","","null","null","/node/297317","null","null","null","null","null"
"0","null","Shivaji University, Kolhapur""null","","null","null","/node/295725","null","null","null","null","null"
"0","null","All India Institute of Medical ...""null","","null","null","/node/295528","null","null","null","null","null"
"0","null","Burdwan University, Bardhaman""null","","null","null","/node/295755","null","null","null","null","null"
"0","null","Gujarat National Law University""null","","null","null","/node/293785","null","null","null","null","null"
"0","null","PSG College of Technology""null","","null","null","/node/297303","null","null","null","null","null"
"0","null","Aegis School of Business and T ...""null","","null","null","/node/297077","null","null","null","null","null"
"0","null","Mahatma Gandhi University, Pune""null","","null","null","/node/295551","null","null","null","null","null"
"0","null","INDIAN INSTITUTE OF TECHNOLOGY ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-technology-indian-school-of-mines-dhanbad_22900_medium_0.jpg","null","null","/node/295746","null","null","null","null","null"
"0","null","OSMANIA UNIVERSITY""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/osmania-university_22926_medium_0.jpg","null","null","/node/295730","null","null","null","null","null"
"0","null","KALINGA INSTITUTE OF INDUSTRIA ...""null","","null","null","/node/294118","null","null","null","null","null"
"0","null","Indian Institute of Informatio ...""null","","null","null","/node/309712","null","null","null","null","null"
"0","null","Alagappa University, Karaikudi""null","","null","null","/node/295761","null","null","null","null","null"
"0","null","Postgraduate Institute of Medi ...""null","","null","null","/node/295568","null","null","null","null","null"
"0","null","Mahatma Gandhi University, Kottayam""null","","null","null","/node/295499","null","null","null","null","null"
"0","null","Mody University of Science & T ...""null","","null","null","/node/350249","null","null","null","null","null"
"0","null","ICFAI University""null","","null","null","/node/293842","null","null","null","null","null"
"0","null","Kumaun University, Nainital""null","","null","null","/node/295738","null","null","null","null","null"
"0","null","Indian Institute of Planning a ...""null","","null","null","/node/293844","null","null","null","null","null"
"0","null","Motilal Nehru NIT (MNNIT), All ...""null","","null","null","/node/295732","null","null","null","null","null"
"0","null","Indian Institue of Management ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institue-of-management-iim-calcutta_1902_medium_1.jpg","null","null","/node/294823","null","null","null","null","null"
"0","null","Indian Agricultural Research I ...""null","","null","null","/node/295524","null","null","null","null","null"
"0","null","Jamia Millia Islamia, New Delhi""null","","null","null","/node/295742","null","null","null","null","null"
"0","null","Bharathiar University, Coimbatore""null","","null","null","/node/293158","null","null","null","null","null"
"0","null","Jadavpur University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/jadavpur-university_592560cf2aeae70239af4e11_medium.jpg","null","null","/node/297316","null","null","null","null","null"
"0","null","B.S. Abdur Rahman Crescent Ins ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/b.s.-abdur-rahman-crescent-institute-of-science-technology_592560cf2aeae70239af5ae2_medium_0.jpg","null","null","/node/350036","null","null","null","null","null"
"0","null","Mohanlal Sukhadia University, ...""null","","null","null","/node/295733","null","null","null","null","null"
"0","null","University of Allahabad, Allahabad""null","","null","null","/node/295719","null","null","null","null","null"
"0","null","Karnatak University, Dharwad""null","","null","null","/node/295739","null","null","null","null","null"
"0","null","Assam University""null","","null","null","/node/295759","null","null","null","null","null"
"0","null","Indian Institute of Management ...""null","","null","null","/node/294831","null","null","null","null","null"
"0","null","Amrita Vishwa Vidyapeetham (Am ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/amrita-vishwa-vidyapeetham-amrita-university_592560cf2aeae70239af4e04_medium.jpg","null","null","/node/296992","null","null","null","null","null"
"0","null","Jawaharlal Nehru Technological ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/jawaharlal-nehru-technological-university-anantapur-ananthapuramu-andhra-pradesh-india_912_medium_0.jpg","null","null","/node/297314","null","null","null","null","null"
"0","null","Ashoka University""null","","null","null","/node/309609","null","null","null","null","null"
"0","null","Pondicherry University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/pondicherry-university_592560cf2aeae70239af4e1d_medium.jpg","null","null","/node/297304","null","null","null","null","null"
"0","null","University of Jammu""null","","null","null","/node/295718","null","null","null","null","null"
"0","null","Netaji Subhash Institute of Te ...""null","","null","null","/node/295466","null","null","null","null","null"
"0","null","West Bengal University of Tech ...""null","","null","null","/node/297295","null","null","null","null","null"
"0","null","Jamia Hamdard, New Delhi""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/jamia-hamdard-new-delhi_592560e19988f300e2320f1b_medium_0.jpg","null","null","/node/295743","null","null","null","null","null"
"0","null","Tezpur University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/tezpur-university_22940_medium.jpg","null","null","/node/295532","null","null","null","null","null"
"0","null","Goa University""null","","null","null","/node/295751","null","null","null","null","null"
"0","null","Mangalore University, Mangalore""null","","null","null","/node/295734","null","null","null","null","null"
"0","null","Bangalore University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/bangalore-university_592560e19988f300e2320eed_medium_0.jpg","null","null","/node/295758","null","null","null","null","null"
"0","null","Kurukshetra University, Kurukshetra""null","","null","null","/node/295737","null","null","null","null","null"
"0","null","Dr. Harisingh Gour University ...""null","","null","null","/node/295754","null","null","null","null","null"
"0","null","Andhra University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/andhra-university_592560cf2aeae70239af4e06_medium.jpg","null","null","/node/296991","null","null","null","null","null"
"0","null","Maharaja Sayajirao University ...""null","","null","null","/node/295735","null","null","null","null","null"
"0","null","Vellore Institute of Technology""null","","null","null","/node/295573","null","null","null","null","null"
"0","null","National Institute of Technolo ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/national-institute-of-technology-karnataka-surathkal_592560ea9988f300e232282a_medium.jpg","null","null","/node/379195","null","null","null","null","null"
"0","null","Thapar Institute of Engineerin ...""null","","null","null","/node/295579","null","null","null","null","null"
"0","null","Kuvempu University, Shankaraghatta""null","","null","null","/node/295736","null","null","null","null","null"
"0","null","North Bengal University, Darjeeling""null","","null","null","/node/295731","null","null","null","null","null"
"0","null","S. P. Jain Institute of Manage ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/s.-p.-jain-institute-of-management-and-research_14947_medium.jpg","null","null","/node/294107","null","null","null","null","null"
"0","null","Veeramata Jijabai Technologica ...""null","","null","null","/node/295609","null","null","null","null","null"
"0","null","Indian School of Business and ...""null","","null","null","/node/294467","null","null","null","null","null"
"0","null","Gulbarga University, Gulbarga""null","","null","null","/node/295749","null","null","null","null","null"
"0","null","Indian Institute of Informatio ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-information-technology-iiit-allahabad_592560cf2aeae70239af4e0f_medium.jpg","null","null","/node/297319","null","null","null","null","null"
"0","null","Utkal University, Bhubaneswar""null","","null","null","/node/295605","null","null","null","null","null"
"0","null","Kakatiya University, Warangal""null","","null","null","/node/295740","null","null","null","null","null"
"0","null","Anna University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/anna-university_592560cf2aeae70239af4e05_medium.jpg","null","null","/node/296811","null","null","null","null","null"
"0","null","Sathyabama University""null","","null","null","/node/295479","null","null","null","null","null"
"0","null","Gauhati University, Guwahati""null","","null","null","/node/295753","null","null","null","null","null"
"0","null","Jain University""null","","null","null","/node/295744","null","null","null","null","null"
"0","null","Amity University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/amity-university_592560cf2aeae70239af563b_medium_0.jpg","null","null","/node/293723","null","null","null","null","null"
"0","null","Sri Venkateswara University""null","","null","null","/node/295590","null","null","null","null","null"
"0","null","Indian Institute of Technology ...""null","","null","null","/node/309674","null","null","null","null","null"
"0","null","National Institute of Design, India""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/national-institute-of-design-india_14916_medium.jpg","null","null","/node/294069","null","null","null","null","null"
"0","null","National Institute of Technolo ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/national-institute-of-technology-tiruchirappalli_592560e19988f300e2320ebf_medium.jpg","null","null","/node/295450","null","null","null","null","null"

